track_id,rmd_zone_name,trigger_count,object_class,weekday,date,time,duration,enter_direction,enter_azimuth,exit_direction,exit_azimuth,min_speed,avg_speed,max_speed,speed_delta,alarm
4845,Scenario 1,81,Vehicle,Thu,2024-05-09,17:50:05.470736,10.36,approaching,181,approaching,200,27.00,37.80,40.50,-5.40,1
4893,Scenario 1,81,Vehicle,Thu,2024-05-09,17:50:11.028942,8.81,approaching,188,approaching,209,30.60,39.60,43.20,-5.40,1
4916,Scenario 1,81,Vehicle,Thu,2024-05-09,17:50:13.431819,8.51,approaching,177,approaching,209,30.60,45.00,49.50,-7.20,1
4962,Scenario 1,81,Human,Thu,2024-05-09,17:50:24.941415,7.86,approaching,203,rightwards,90,0.90,5.40,10.80,0.90,0
4981,Scenario 1,82,Vehicle,Thu,2024-05-09,17:50:37.320922,7.91,departing,357,departing,353,57.60,58.50,60.30,-0.90,1
4982,Scenario 1,82,Vehicle,Thu,2024-05-09,17:50:39.924486,7.32,rightwards,105,departing,346,1.80,3.60,6.30,1.80,1
5020,Scenario 1,83,Vehicle,Thu,2024-05-09,17:50:48.250182,9.46,departing,4,departing,355,44.10,50.40,52.20,6.30,1
5019,Scenario 1,83,Vehicle,Thu,2024-05-09,17:50:49.147855,3.40,departing,345,departing,328,6.30,13.50,18.90,11.70,1
5037,Scenario 1,83,Vehicle,Thu,2024-05-09,17:50:54.367135,8.56,departing,2,departing,358,41.40,45.90,46.80,5.40,1
5069,Scenario 1,83,Vehicle,Thu,2024-05-09,17:50:59.014618,8.02,approaching,182,approaching,212,29.70,46.80,48.60,-12.60,1
5076,Scenario 1,83,Vehicle,Thu,2024-05-09,17:51:00.316038,5.62,approaching,172,approaching,191,47.70,48.60,49.50,0.90,1
5083,Scenario 1,83,Vehicle,Thu,2024-05-09,17:51:03.326557,2.51,departing,359,departing,356,40.50,43.20,44.10,2.70,1
5100,Scenario 1,83,Unknown,Thu,2024-05-09,17:51:06.340375,0.89,approaching,184,approaching,191,46.80,47.70,47.70,0.00,0
5126,Scenario 1,83,Vehicle,Thu,2024-05-09,17:51:08.136572,1.60,approaching,175,approaching,212,35.10,45.00,53.10,-12.60,0
5138,Scenario 1,84,Vehicle,Thu,2024-05-09,17:51:09.741021,4.71,departing,353,departing,355,42.30,43.20,44.10,1.80,1
5193,Scenario 1,84,Vehicle,Thu,2024-05-09,17:51:11.749906,7.96,departing,355,departing,352,39.60,44.10,47.70,5.40,1
5200,Scenario 1,84,Vehicle,Thu,2024-05-09,17:51:12.249024,10.26,departing,2,departing,353,42.30,46.80,49.50,4.50,1
5223,Scenario 1,84,Vehicle,Thu,2024-05-09,17:51:14.754381,9.97,departing,1,departing,352,45.00,48.60,52.20,3.60,1
5252,Scenario 1,85,Vehicle,Thu,2024-05-09,17:51:24.221250,6.63,departing,1,departing,350,25.20,41.40,50.40,-20.70,1
5282,Scenario 1,85,Vehicle,Thu,2024-05-09,17:51:27.531535,10.42,departing,2,approaching,167,5.40,18.00,34.20,-16.20,1
5281,Scenario 1,85,Vehicle,Thu,2024-05-09,17:51:28.232362,0.40,departing,4,departing,360,40.50,41.40,42.30,1.80,0
5313,Scenario 1,85,Vehicle,Thu,2024-05-09,17:51:30.737597,9.01,departing,359,departing,349,45.00,52.20,54.90,3.60,1
5316,Scenario 1,85,Unknown,Thu,2024-05-09,17:51:31.145074,0.49,departing,346,departing,346,113.40,113.40,113.40,0.00,0
5328,Scenario 1,85,Unknown,Thu,2024-05-09,17:51:32.346121,0.70,departing,356,departing,355,102.60,102.60,102.60,0.00,0
5330,Scenario 1,85,Vehicle,Thu,2024-05-09,17:51:32.946634,1.80,departing,347,departing,336,19.80,20.70,22.50,0.90,0
5346,Scenario 1,86,Vehicle,Thu,2024-05-09,17:51:34.164693,8.44,departing,359,departing,351,52.20,56.70,58.50,2.70,1
5383,Scenario 1,86,Vehicle,Thu,2024-05-09,17:51:45.016834,11.22,approaching,172,approaching,174,45.90,46.80,54.00,2.70,1
5390,Scenario 1,86,Vehicle,Thu,2024-05-09,17:51:45.516115,8.32,approaching,170,approaching,194,35.10,43.20,45.90,-4.50,1
5393,Scenario 1,86,Vehicle,Thu,2024-05-09,17:51:45.717511,5.31,departing,357,departing,353,49.50,51.30,53.10,0.00,1
5422,Scenario 1,86,Vehicle,Thu,2024-05-09,17:51:50.826762,1.62,approaching,174,approaching,176,46.80,46.80,46.80,0.00,0
5432,Scenario 1,86,Vehicle,Thu,2024-05-09,17:51:52.135505,2.70,departing,356,departing,355,48.60,49.50,51.30,0.00,1
5428,Scenario 1,86,Unknown,Thu,2024-05-09,17:51:52.347109,0.49,departing,0,departing,0,50.40,50.40,50.40,0.00,0
5453,Scenario 1,87,Vehicle,Thu,2024-05-09,17:51:55.941938,5.80,approaching,179,approaching,193,43.20,58.50,60.30,-15.30,1
5476,Scenario 1,87,Vehicle,Thu,2024-05-09,17:51:56.942329,2.10,departing,355,departing,351,46.80,46.80,47.70,0.90,0
5510,Scenario 1,88,Vehicle,Thu,2024-05-09,17:52:00.345231,6.81,approaching,179,approaching,197,41.40,54.90,55.80,-14.40,1
5512,Scenario 1,87,Unknown,Thu,2024-05-09,17:52:01.051362,0.60,departing,350,departing,348,49.50,50.40,50.40,0.90,0
5561,Scenario 1,89,Vehicle,Thu,2024-05-09,17:52:43.622410,6.42,approaching,171,approaching,194,40.50,52.20,54.00,-12.60,1
5581,Scenario 1,90,Vehicle,Thu,2024-05-09,17:53:03.712757,7.12,approaching,179,approaching,190,41.40,53.10,54.00,-10.80,1
5621,Scenario 1,91,Vehicle,Thu,2024-05-09,17:53:23.803008,17.74,approaching,174,rightwards,70,1.80,25.20,48.60,-32.40,1
5704,Scenario 1,92,Vehicle,Thu,2024-05-09,17:53:56.324953,10.12,departing,354,departing,354,45.00,46.80,51.30,-5.40,1
5719,Scenario 1,92,Vehicle,Thu,2024-05-09,17:53:58.728509,8.51,departing,6,departing,353,40.50,45.90,49.50,4.50,1
5747,Scenario 1,92,Vehicle,Thu,2024-05-09,17:54:04.035217,6.61,approaching,178,approaching,202,43.20,52.20,54.90,-8.10,1
5771,Scenario 1,93,Vehicle,Thu,2024-05-09,17:54:13.258152,8.16,departing,4,approaching,174,9.90,20.70,32.40,-15.30,1
5829,Scenario 1,94,Vehicle,Thu,2024-05-09,17:54:27.837299,5.61,departing,359,departing,4,36.00,38.70,40.50,1.80,1
5832,Scenario 1,94,Vehicle,Thu,2024-05-09,17:54:29.259246,5.69,approaching,175,approaching,194,47.70,59.40,61.20,-10.80,1
5847,Scenario 1,95,Vehicle,Thu,2024-05-09,17:54:33.549653,6.17,approaching,175,approaching,206,35.10,53.10,55.80,-18.00,1
5851,Scenario 1,95,Vehicle,Thu,2024-05-09,17:54:35.048848,1.71,departing,352,departing,348,38.70,38.70,39.60,0.90,0
5850,Scenario 1,95,Vehicle,Thu,2024-05-09,17:54:35.151036,17.59,leftwards,305,approaching,213,2.70,12.60,32.40,16.20,1
5868,Scenario 1,95,Vehicle,Thu,2024-05-09,17:54:39.418786,8.71,departing,355,departing,354,51.30,54.00,54.90,1.80,1
5915,Scenario 1,96,Vehicle,Thu,2024-05-09,17:54:52.640747,7.61,approaching,176,leftwards,261,5.40,16.20,25.20,-3.60,1
5930,Scenario 1,96,Vehicle,Thu,2024-05-09,17:54:58.045359,3.00,departing,11,departing,360,22.50,30.60,37.80,15.30,1
5963,Scenario 1,97,Vehicle,Thu,2024-05-09,17:55:14.938139,9.52,departing,10,rightwards,76,1.80,17.10,28.80,-0.90,1
5980,Scenario 1,97,Vehicle,Thu,2024-05-09,17:55:18.648448,9.66,departing,3,departing,353,45.00,49.50,51.30,6.30,1
5983,Scenario 1,97,Vehicle,Thu,2024-05-09,17:55:20.149531,1.90,leftwards,279,rightwards,66,7.20,27.90,47.70,5.40,0
6008,Scenario 1,97,Vehicle,Thu,2024-05-09,17:55:24.454875,15.07,leftwards,261,departing,351,6.30,28.80,39.60,29.70,1
5963,Scenario 1,97,Vehicle,Thu,2024-05-09,17:55:24.557190,0.32,rightwards,66,rightwards,66,23.40,23.40,23.40,0.00,0
6073,Scenario 1,98,Vehicle,Thu,2024-05-09,17:55:48.745526,6.06,approaching,175,approaching,196,36.90,54.00,56.70,-16.20,1
6081,Scenario 1,98,Vehicle,Thu,2024-05-09,17:55:53.812060,1.80,departing,12,departing,350,28.80,30.60,34.20,5.40,0
6097,Scenario 1,99,Vehicle,Thu,2024-05-09,17:56:06.044040,9.61,departing,13,departing,353,41.40,50.40,52.20,10.80,1
6120,Scenario 1,99,Vehicle,Thu,2024-05-09,17:56:11.349739,9.66,departing,0,departing,353,46.80,48.60,51.30,1.80,1
6157,Scenario 1,99,Vehicle,Thu,2024-05-09,17:56:17.063216,10.16,departing,2,departing,352,43.20,46.80,48.60,2.70,1
6168,Scenario 1,99,Unknown,Thu,2024-05-09,17:56:18.061810,0.45,leftwards,232,leftwards,232,174.60,174.60,174.60,0.00,0
6205,Scenario 1,100,Vehicle,Thu,2024-05-09,17:56:40.853837,8.36,departing,1,departing,353,53.10,54.90,57.60,0.90,1
6229,Scenario 1,101,Vehicle,Thu,2024-05-09,17:56:47.611274,5.61,approaching,172,approaching,199,38.70,54.90,57.60,-17.10,1
6249,Scenario 1,102,Vehicle,Thu,2024-05-09,17:57:00.437764,7.72,approaching,179,approaching,211,29.70,45.90,48.60,-13.50,1
6255,Scenario 1,102,Vehicle,Thu,2024-05-09,17:57:04.447449,7.56,approaching,176,approaching,180,49.50,50.40,54.00,4.50,1
6255,Scenario 1,102,Vehicle,Thu,2024-05-09,17:57:12.211789,0.10,approaching,215,approaching,215,31.50,31.50,31.50,0.00,0
6287,Scenario 1,103,Vehicle,Thu,2024-05-09,17:57:29.753192,9.26,departing,358,departing,352,43.20,51.30,56.70,13.50,1
6292,Scenario 1,102,Unknown,Thu,2024-05-09,17:57:30.954096,0.50,leftwards,227,leftwards,227,168.30,168.30,168.30,0.00,0
6303,Scenario 1,105,Human,Thu,2024-05-09,17:57:42.224571,39.43,departing,349,departing,341,1.80,5.40,9.90,-0.90,0
6339,Scenario 1,104,Vehicle,Thu,2024-05-09,17:57:49.446891,8.66,departing,360,departing,351,52.20,54.90,55.80,3.60,1
6357,Scenario 1,105,Vehicle,Thu,2024-05-09,17:58:17.040053,7.97,approaching,171,approaching,205,36.00,45.00,45.90,-8.10,1
6360,Scenario 1,105,Vehicle,Thu,2024-05-09,17:58:21.056833,6.86,approaching,170,approaching,200,40.50,54.00,56.70,-13.50,1
6361,Scenario 1,105,Vehicle,Thu,2024-05-09,17:58:21.056833,4.45,departing,3,departing,352,57.60,62.10,63.90,4.50,1
6382,Scenario 1,105,Vehicle,Thu,2024-05-09,17:58:27.219720,1.39,departing,356,departing,353,60.30,60.30,60.30,0.00,0
6400,Scenario 1,106,Vehicle,Thu,2024-05-09,17:58:43.842684,2.70,departing,13,departing,358,24.30,28.80,31.50,7.20,1
6403,Scenario 1,107,Vehicle,Thu,2024-05-09,17:59:17.210684,8.81,departing,6,departing,356,47.70,54.00,54.90,7.20,1
6414,Scenario 1,108,Vehicle,Thu,2024-05-09,17:59:33.438411,8.77,approaching,183,approaching,212,31.50,42.30,45.00,-9.90,1
6431,Scenario 1,109,Vehicle,Thu,2024-05-09,18:00:25.747695,10.07,departing,8,departing,354,40.50,46.80,48.60,6.30,1
6449,Scenario 1,109,Vehicle,Thu,2024-05-09,18:00:29.559380,7.86,departing,5,rightwards,77,13.50,21.60,30.60,0.00,1
6459,Scenario 1,109,Vehicle,Thu,2024-05-09,18:00:32.612323,13.03,approaching,175,departing,322,7.20,27.00,49.50,-29.70,1
6463,Scenario 1,109,Vehicle,Thu,2024-05-09,18:00:35.017302,8.62,departing,2,departing,356,43.20,46.80,47.70,1.80,1
6465,Scenario 1,109,Vehicle,Thu,2024-05-09,18:00:37.117934,10.14,approaching,176,approaching,177,47.70,52.20,54.00,-6.30,1
6449,Scenario 1,109,Vehicle,Thu,2024-05-09,18:00:37.620771,0.30,rightwards,65,rightwards,63,27.00,27.00,27.00,0.00,0
6476,Scenario 1,109,Vehicle,Thu,2024-05-09,18:00:38.319831,6.62,approaching,175,approaching,221,1.80,16.20,50.40,-4.50,1
6488,Scenario 1,109,Vehicle,Thu,2024-05-09,18:00:43.741646,2.60,departing,4,departing,358,45.00,49.50,52.20,5.40,1
6564,Scenario 1,110,Vehicle,Thu,2024-05-09,18:00:48.246446,10.17,departing,352,departing,356,43.20,45.90,48.60,-2.70,1
6563,Scenario 1,110,Vehicle,Thu,2024-05-09,18:00:48.345819,4.81,departing,359,departing,352,51.30,51.30,52.20,0.00,1
6568,Scenario 1,110,Vehicle,Thu,2024-05-09,18:00:49.749938,6.56,departing,336,departing,356,2.70,28.80,37.80,34.20,1
6630,Scenario 1,110,Vehicle,Thu,2024-05-09,18:00:55.362776,9.76,departing,3,rightwards,78,8.10,24.30,50.40,-21.60,1
6641,Scenario 1,110,Vehicle,Thu,2024-05-09,18:00:57.819904,5.80,departing,352,departing,354,38.70,39.60,41.40,1.80,1
6647,Scenario 1,110,Vehicle,Thu,2024-05-09,18:00:58.918622,6.70,departing,355,departing,356,44.10,45.90,47.70,-3.60,1
6665,Scenario 1,111,Vehicle,Thu,2024-05-09,18:01:09.740254,9.96,departing,9,rightwards,71,11.70,17.10,24.30,-4.50,1
6690,Scenario 1,112,Vehicle,Thu,2024-05-09,18:01:19.600752,7.54,approaching,177,approaching,195,40.50,52.20,56.70,-10.80,1
6698,Scenario 1,113,Vehicle,Thu,2024-05-09,18:01:25.431201,9.92,departing,2,departing,352,41.40,46.80,50.40,5.40,1
6722,Scenario 1,114,Vehicle,Thu,2024-05-09,18:01:34.241894,12.01,departing,4,departing,356,35.10,40.50,43.20,4.50,1
6740,Scenario 1,114,Vehicle,Thu,2024-05-09,18:01:36.946626,12.17,departing,11,departing,352,35.10,39.60,43.20,7.20,1
6774,Scenario 1,114,Vehicle,Thu,2024-05-09,18:01:46.606482,7.62,approaching,177,approaching,207,33.30,49.50,52.20,-15.30,1
6777,Scenario 1,114,Vehicle,Thu,2024-05-09,18:01:49.411976,6.82,approaching,169,approaching,190,38.70,52.20,53.10,-13.50,1
6790,Scenario 1,115,Vehicle,Thu,2024-05-09,18:01:54.727070,9.22,approaching,180,approaching,200,32.40,43.20,45.90,-9.00,1
6808,Scenario 1,115,Unknown,Thu,2024-05-09,18:02:01.453910,2.20,departing,3,departing,350,3.60,35.10,49.50,-40.50,0
6825,Scenario 1,116,Vehicle,Thu,2024-05-09,18:02:03.153518,15.38,approaching,181,departing,333,7.20,27.00,44.10,-17.10,1
6840,Scenario 1,116,Vehicle,Thu,2024-05-09,18:02:04.446290,6.78,departing,355,departing,354,45.90,47.70,49.50,-2.70,1
6864,Scenario 1,116,Vehicle,Thu,2024-05-09,18:02:08.160194,8.36,departing,7,departing,354,41.40,46.80,47.70,5.40,1
6886,Scenario 1,116,Vehicle,Thu,2024-05-09,18:02:11.015835,6.01,departing,356,departing,350,50.40,52.20,54.90,-4.50,1
6907,Scenario 1,116,Vehicle,Thu,2024-05-09,18:02:14.019452,5.71,approaching,177,approaching,202,43.20,54.90,57.60,-8.10,1
6949,Scenario 1,117,Vehicle,Thu,2024-05-09,18:02:21.932015,2.30,departing,2,leftwards,303,13.50,15.30,20.70,-6.30,1
6954,Scenario 1,118,Vehicle,Thu,2024-05-09,18:02:24.236957,5.31,leftwards,260,leftwards,305,4.50,13.50,25.20,-16.20,1
6963,Scenario 1,119,Vehicle,Thu,2024-05-09,18:02:30.867256,9.65,departing,4,leftwards,298,23.40,38.70,54.00,-21.60,1
6969,Scenario 1,118,Unknown,Thu,2024-05-09,18:02:31.263111,0.70,departing,346,departing,341,118.80,123.30,124.20,5.40,0
6988,Scenario 1,119,Vehicle,Thu,2024-05-09,18:02:34.116232,3.51,approaching,218,approaching,210,19.80,30.60,37.80,10.80,1
7037,Scenario 1,120,Vehicle,Thu,2024-05-09,18:02:46.135682,11.02,departing,5,departing,352,40.50,44.10,45.90,3.60,1
7054,Scenario 1,120,Vehicle,Thu,2024-05-09,18:02:53.054474,9.06,departing,6,departing,354,46.80,52.20,54.00,4.50,1
7083,Scenario 1,121,Vehicle,Thu,2024-05-09,18:03:05.922175,8.42,approaching,174,approaching,208,32.40,45.00,46.80,-11.70,1
7092,Scenario 1,121,Vehicle,Thu,2024-05-09,18:03:09.431568,6.82,approaching,177,approaching,203,33.30,46.80,48.60,-14.40,1
7100,Scenario 1,121,Unknown,Thu,2024-05-09,18:03:12.346571,1.60,departing,0,leftwards,243,24.30,45.90,55.80,-20.70,0
7110,Scenario 1,122,Vehicle,Thu,2024-05-09,18:03:14.446082,7.01,departing,359,departing,353,45.00,51.30,53.10,-8.10,1
7175,Scenario 1,123,Vehicle,Thu,2024-05-09,18:03:48.153697,6.57,approaching,178,approaching,192,36.90,51.30,53.10,-14.40,1
7181,Scenario 1,124,Vehicle,Thu,2024-05-09,18:03:52.832548,10.10,departing,7,departing,354,39.60,47.70,51.30,6.30,1
7219,Scenario 1,124,Vehicle,Thu,2024-05-09,18:03:57.628739,7.31,departing,355,departing,351,49.50,51.30,52.20,1.80,1
7240,Scenario 1,125,Vehicle,Thu,2024-05-09,18:04:09.347593,7.17,approaching,175,approaching,189,49.50,53.10,54.90,-1.80,1
7262,Scenario 1,126,Vehicle,Thu,2024-05-09,18:04:18.522662,13.22,departing,360,approaching,211,2.70,14.40,28.80,7.20,1
7263,Scenario 1,126,Vehicle,Thu,2024-05-09,18:04:19.042568,8.10,approaching,181,approaching,199,36.90,44.10,51.30,-3.60,1
7308,Scenario 1,127,Vehicle,Thu,2024-05-09,18:04:35.260314,8.86,departing,4,departing,353,45.90,54.00,55.80,5.40,1
7370,Scenario 1,128,Vehicle,Thu,2024-05-09,18:05:05.822494,8.51,departing,360,departing,352,52.20,55.80,57.60,3.60,1
7419,Scenario 1,129,Vehicle,Thu,2024-05-09,18:05:22.846014,7.17,approaching,180,approaching,207,33.30,51.30,53.10,-17.10,1
7435,Scenario 1,129,Vehicle,Thu,2024-05-09,18:05:26.455543,6.77,approaching,175,approaching,193,45.90,50.40,54.00,-1.80,1
7454,Scenario 1,130,Vehicle,Thu,2024-05-09,18:05:32.322579,8.81,approaching,178,approaching,206,33.30,45.00,47.70,-9.90,1
7495,Scenario 1,131,Vehicle,Thu,2024-05-09,18:05:44.850961,10.87,departing,24,departing,355,30.60,45.00,46.80,15.30,1
7522,Scenario 1,131,Vehicle,Thu,2024-05-09,18:05:49.460528,9.66,departing,1,departing,352,45.90,49.50,50.40,2.70,1
7557,Scenario 1,131,Vehicle,Thu,2024-05-09,18:05:55.516414,9.61,departing,4,departing,350,45.90,50.40,53.10,-1.80,1
7580,Scenario 1,132,Vehicle,Thu,2024-05-09,18:06:12.450973,10.57,departing,3,departing,353,43.20,45.00,47.70,1.80,1
7600,Scenario 1,132,Vehicle,Thu,2024-05-09,18:06:15.667545,10.06,departing,10,departing,350,40.50,47.70,54.00,-1.80,1
7603,Scenario 1,132,Unknown,Thu,2024-05-09,18:06:16.161826,0.61,departing,341,departing,340,126.90,128.70,129.60,2.70,0
7608,Scenario 1,132,Vehicle,Thu,2024-05-09,18:06:16.964260,2.05,departing,355,departing,355,103.50,104.40,104.40,0.00,0
7648,Scenario 1,132,Vehicle,Thu,2024-05-09,18:06:22.432206,8.60,departing,353,departing,353,51.30,53.10,56.70,-4.50,1
7683,Scenario 1,133,Vehicle,Thu,2024-05-09,18:06:34.447467,6.21,departing,359,departing,349,54.00,57.60,58.50,4.50,1
7696,Scenario 1,133,Vehicle,Thu,2024-05-09,18:06:37.747136,5.77,approaching,170,approaching,200,47.70,55.80,57.60,-7.20,1
7699,Scenario 1,133,Vehicle,Thu,2024-05-09,18:06:39.954624,5.06,approaching,172,approaching,198,45.90,54.90,55.80,-9.00,1
7702,Scenario 1,133,Vehicle,Thu,2024-05-09,18:06:41.661236,5.46,approaching,178,approaching,203,36.00,52.20,54.90,-18.90,1
7732,Scenario 1,134,Vehicle,Thu,2024-05-09,18:06:52.739336,11.31,departing,7,departing,350,36.90,43.20,44.10,7.20,1
7764,Scenario 1,137,Human,Thu,2024-05-09,18:07:13.919006,39.93,approaching,160,approaching,177,1.80,4.50,8.10,-1.80,0
7765,Scenario 1,136,Vehicle,Thu,2024-05-09,18:07:18.333948,9.04,departing,4,departing,351,49.50,53.10,55.80,0.90,1
7778,Scenario 1,136,Vehicle,Thu,2024-05-09,18:07:25.952754,3.51,departing,356,departing,357,49.50,50.40,51.30,0.00,1
7790,Scenario 1,136,Vehicle,Thu,2024-05-09,18:07:27.378838,9.64,departing,359,approaching,173,6.30,18.90,44.10,-19.80,1
7811,Scenario 1,136,Vehicle,Thu,2024-05-09,18:07:30.960030,3.86,departing,351,departing,352,51.30,53.10,54.00,2.70,1
7818,Scenario 1,136,Vehicle,Thu,2024-05-09,18:07:33.616526,6.01,departing,0,departing,353,54.00,56.70,57.60,-0.90,1
7790,Scenario 1,136,Vehicle,Thu,2024-05-09,18:07:37.221229,0.60,approaching,141,approaching,139,10.80,11.70,14.40,-3.60,0
7823,Scenario 1,137,Vehicle,Thu,2024-05-09,18:07:43.834896,8.82,departing,5,departing,354,47.70,54.00,58.50,10.80,1
7842,Scenario 1,137,Unknown,Thu,2024-05-09,18:08:00.012927,1.00,approaching,182,approaching,184,31.50,32.40,34.20,-2.70,0
7844,Scenario 1,138,Vehicle,Thu,2024-05-09,18:08:00.915036,5.41,approaching,177,approaching,205,36.90,53.10,60.30,-10.80,1
7845,Scenario 1,138,Vehicle,Thu,2024-05-09,18:08:02.218624,16.74,leftwards,276,approaching,205,0.90,11.70,27.90,2.70,1
7852,Scenario 1,138,Vehicle,Thu,2024-05-09,18:08:08.639761,9.42,departing,8,departing,353,43.20,51.30,52.20,8.10,1
7896,Scenario 1,139,Vehicle,Thu,2024-05-09,18:08:22.107373,5.71,approaching,174,approaching,202,39.60,54.90,57.60,-13.50,1
7907,Scenario 1,141,Vehicle,Thu,2024-05-09,18:08:41.150807,10.27,departing,356,departing,352,39.60,45.90,50.40,-9.90,1
7922,Scenario 1,141,Vehicle,Thu,2024-05-09,18:08:49.823706,7.40,departing,358,departing,353,53.10,54.90,58.50,-1.80,1
7948,Scenario 1,142,Vehicle,Thu,2024-05-09,18:09:02.547649,9.11,departing,6,departing,354,36.90,45.00,46.80,9.00,1
7946,Scenario 1,142,Vehicle,Thu,2024-05-09,18:09:03.962667,12.46,approaching,175,approaching,208,29.70,43.20,51.30,-9.00,1
7963,Scenario 1,142,Vehicle,Thu,2024-05-09,18:09:05.052315,7.51,departing,4,departing,352,35.10,42.30,49.50,12.60,1
7995,Scenario 1,142,Vehicle,Thu,2024-05-09,18:09:15.422884,0.30,departing,355,departing,358,50.40,51.30,51.30,-0.90,0
8057,Scenario 1,142,Unknown,Thu,2024-05-09,18:09:25.632696,1.00,approaching,148,approaching,157,9.90,13.50,17.10,-7.20,0
8059,Scenario 1,143,Vehicle,Thu,2024-05-09,18:09:29.243491,6.42,rightwards,92,approaching,201,2.70,17.10,32.40,16.20,1
8089,Scenario 1,145,Human,Thu,2024-05-09,18:09:44.519634,28.11,leftwards,285,leftwards,288,1.80,5.40,11.70,-2.70,0
8094,Scenario 1,144,Vehicle,Thu,2024-05-09,18:09:48.533258,10.02,departing,359,departing,351,46.80,47.70,50.40,1.80,1
8112,Scenario 1,144,Vehicle,Thu,2024-05-09,18:09:56.455073,6.21,departing,4,departing,351,46.80,47.70,49.50,0.90,1
8116,Scenario 1,144,Vehicle,Thu,2024-05-09,18:09:58.354876,7.26,approaching,177,approaching,195,38.70,47.70,50.40,-4.50,1
8124,Scenario 1,144,Vehicle,Thu,2024-05-09,18:09:58.854206,4.41,departing,357,departing,357,46.80,53.10,59.40,-12.60,1
8115,Scenario 1,144,Human,Thu,2024-05-09,18:09:59.259076,9.57,approaching,173,leftwards,262,0.90,3.60,5.40,1.80,0
8127,Scenario 1,144,Vehicle,Thu,2024-05-09,18:10:04.521473,1.79,departing,2,departing,353,49.50,50.40,51.30,1.80,0
8139,Scenario 1,145,Vehicle,Thu,2024-05-09,18:10:08.529188,8.20,departing,2,departing,354,46.80,51.30,53.10,6.30,1
8149,Scenario 1,144,Unknown,Thu,2024-05-09,18:10:09.228726,0.50,leftwards,240,leftwards,240,182.70,182.70,182.70,0.00,0
8163,Scenario 1,145,Vehicle,Thu,2024-05-09,18:10:13.729767,6.42,approaching,180,approaching,178,47.70,52.20,55.80,6.30,1
8177,Scenario 1,146,Vehicle,Thu,2024-05-09,18:10:20.843066,5.51,leftwards,247,leftwards,275,1.80,3.60,7.20,-0.90,1
8184,Scenario 1,146,Vehicle,Thu,2024-05-09,18:10:23.249317,8.57,approaching,176,approaching,196,36.90,44.10,47.70,-6.30,1
8197,Scenario 1,147,Vehicle,Thu,2024-05-09,18:10:51.859148,3.16,departing,357,departing,355,8.10,35.10,45.90,-36.90,1
8208,Scenario 1,146,Unknown,Thu,2024-05-09,18:10:53.174851,0.64,departing,348,departing,348,96.30,96.30,98.10,0.00,0
8217,Scenario 1,147,Unknown,Thu,2024-05-09,18:10:53.665805,0.76,departing,352,departing,349,91.80,93.60,93.60,1.80,0
8225,Scenario 1,148,Vehicle,Thu,2024-05-09,18:10:54.020685,3.95,departing,344,departing,359,44.10,45.00,48.60,-3.60,1
8219,Scenario 1,148,Vehicle,Thu,2024-05-09,18:10:54.115861,2.60,departing,356,departing,355,89.10,89.10,90.00,0.90,1
8233,Scenario 1,147,Unknown,Thu,2024-05-09,18:10:55.119784,0.80,departing,352,departing,353,90.00,90.00,90.90,-0.90,0
8245,Scenario 1,148,Unknown,Thu,2024-05-09,18:10:56.822350,0.50,departing,23,departing,23,45.00,45.00,45.00,0.00,0
8262,Scenario 1,149,Vehicle,Thu,2024-05-09,18:10:57.627513,9.41,departing,7,departing,356,45.00,50.40,54.00,5.40,1
8258,Scenario 1,149,Vehicle,Thu,2024-05-09,18:10:57.724675,5.50,departing,360,departing,352,44.10,45.90,46.80,1.80,1
8273,Scenario 1,149,Vehicle,Thu,2024-05-09,18:10:59.825807,2.60,departing,354,departing,353,45.00,45.90,45.90,0.90,1
8311,Scenario 1,150,Vehicle,Thu,2024-05-09,18:11:09.038988,5.01,approaching,177,approaching,193,48.60,57.60,58.50,-7.20,1
8334,Scenario 1,151,Vehicle,Thu,2024-05-09,18:11:25.320468,8.12,approaching,178,approaching,199,41.40,53.10,54.90,-9.90,1
8357,Scenario 1,152,Vehicle,Thu,2024-05-09,18:11:37.544762,7.27,approaching,181,approaching,198,41.40,56.70,59.40,-13.50,1
8393,Scenario 1,153,Vehicle,Thu,2024-05-09,18:11:49.028723,9.21,departing,1,departing,351,48.60,52.20,54.00,-0.90,1
8417,Scenario 1,154,Vehicle,Thu,2024-05-09,18:11:59.144176,5.61,departing,2,departing,354,40.50,43.20,47.70,-2.70,1
8418,Scenario 1,154,Vehicle,Thu,2024-05-09,18:12:00.046400,7.21,approaching,173,approaching,200,30.60,41.40,47.70,4.50,1
